scenario,unit_id,epoch,repeat,vote,latency_s,tokens,raw
67,HSF15_cooler_transformer_434ac,17,3,PRUNE,0.8170001000107732,410,DECISION: PRUNE
67,HSF15_cooler_transformer_434ac,17,4,PRUNE,0.8799857000121847,410,DECISION: PRUNE
67,HSF15_cooler_transformer_434ac,17,5,PRUNE,0.8219011000182945,410,DECISION: PRUNE
67,HSF15_cooler_transformer_434ac,17,6,PRUNE,0.8245700999977998,410,DECISION: PRUNE
67,HSF15_cooler_transformer_434ac,17,7,PRUNE,0.8126094000181183,410,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,0,PRUNE,1.8833833999815397,409,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,1,PRUNE,0.817281900002854,409,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,2,PRUNE,0.8329825999971945,409,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,3,PRUNE,0.8627425000013318,409,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,4,PRUNE,0.8096825999964494,409,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,5,PRUNE,0.8273447999963537,409,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,6,PRUNE,0.8221812999981921,409,DECISION: PRUNE
68,HSF15_cooler_transformer_0f45b,5,7,PRUNE,0.8352566000248771,409,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,0,PRUNE,1.8187202999833971,393,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,1,PRUNE,1.7649754000012763,393,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,2,PRUNE,1.8332236999995075,393,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,3,PRUNE,1.7780248000053689,393,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,4,PRUNE,1.7602400000032503,393,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,5,PRUNE,1.7630385000084061,393,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,6,PRUNE,1.7819183000246994,393,DECISION: PRUNE
69,HSF15_cooler_rnn_900ed,3,7,PRUNE,1.7704016999923624,393,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,0,PRUNE,1.7914179000072181,401,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,1,PRUNE,2.029458499979228,401,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,2,PRUNE,1.798161100014113,401,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,3,PRUNE,1.778271399991354,401,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,4,PRUNE,1.7746129999868572,401,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,5,PRUNE,1.7797314999916125,401,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,6,PRUNE,1.7657216000079643,401,DECISION: PRUNE
70,HSF15_cooler_transformer_4f668,4,7,PRUNE,1.77334049998899,401,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,0,PRUNE,1.7767950000124983,410,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,1,PRUNE,0.8262832000036724,410,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,2,PRUNE,0.814824300003238,410,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,3,PRUNE,0.8289301000186242,410,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,4,PRUNE,0.8089330999937374,410,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,5,PRUNE,0.8254829999932554,410,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,6,PRUNE,0.8130100000125822,410,DECISION: PRUNE
71,HSF15_cooler_rnn_71f13,16,7,PRUNE,0.8332749000110198,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,0,PRUNE,1.7877314999932423,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,1,PRUNE,0.8260092999844346,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,2,PRUNE,0.8247666999814101,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,3,PRUNE,0.8206636999966577,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,4,PRUNE,0.8110910999821499,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,5,PRUNE,0.830816000001505,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,6,PRUNE,0.8242895999865141,410,DECISION: PRUNE
72,HSF15_cooler_fcn_f5589,17,7,PRUNE,0.830435599986231,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,0,PRUNE,1.7917595999897458,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,1,PRUNE,0.8132499000057578,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,2,PRUNE,0.8228783000085969,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,3,PRUNE,0.8076705999847036,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,4,PRUNE,0.8454920000222046,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,5,PRUNE,0.8361728999880143,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,6,PRUNE,0.8080549000005703,410,DECISION: PRUNE
73,HSF15_cooler_transformer_296e7,13,7,PRUNE,0.8072105000028387,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,0,PRUNE,1.7883491999818943,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,1,PRUNE,0.8197325999790337,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,2,PRUNE,0.847349599993322,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,3,PRUNE,0.8138426000077743,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,4,PRUNE,0.8803895000019111,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,5,PRUNE,0.8028429000114556,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,6,PRUNE,0.8121643000049517,410,DECISION: PRUNE
74,HSF15_cooler_fcn_2aef0,16,7,PRUNE,0.8253978000138886,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,0,PRUNE,1.7894892000185791,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,1,PRUNE,0.8413226999982726,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,2,PRUNE,0.8211630000150762,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,3,PRUNE,0.8155178000160959,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,4,PRUNE,0.8252970000030473,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,5,PRUNE,0.8262471999914851,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,6,PRUNE,0.8282414999848697,410,DECISION: PRUNE
75,HSF15_cooler_transformer_5c4ab,15,7,PRUNE,0.8350751000107266,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,0,PRUNE,1.9172571999952197,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,1,PRUNE,0.8444489000248723,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,2,PRUNE,0.8313015000021551,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,3,PRUNE,0.8362223999865819,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,4,PRUNE,0.8543318999873009,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,5,PRUNE,0.8155875999946147,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,6,PRUNE,0.8047849999857135,410,DECISION: PRUNE
76,HSF15_cooler_rnn_e877c,42,7,PRUNE,0.8444349999772385,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,0,PRUNE,1.7952985999872908,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,1,PRUNE,1.069467599998461,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,2,PRUNE,0.8652767000021413,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,3,PRUNE,0.8217716999934055,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,4,PRUNE,0.8382149999961257,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,5,PRUNE,0.8285291999927722,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,6,PRUNE,0.8106712000153493,410,DECISION: PRUNE
77,HSF15_cooler_fcn_92cfd,10,7,PRUNE,0.8267736000125296,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,0,PRUNE,1.8949728999868967,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,1,PRUNE,0.8207446000014897,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,2,PRUNE,0.8189569999813102,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,3,PRUNE,0.8155378000228666,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,4,PRUNE,0.8263131999992765,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,5,PRUNE,0.820321100007277,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,6,PRUNE,0.8239095000026282,410,DECISION: PRUNE
78,HSF15_cooler_fcn_54527,28,7,PRUNE,0.8103082000161521,410,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,0,PRUNE,1.8106445999874268,409,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,1,PRUNE,0.8261502000095788,409,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,2,PRUNE,0.812395299988566,409,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,3,PRUNE,0.9200369999743998,409,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,4,PRUNE,0.9743474000133574,409,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,5,PRUNE,0.8330827000027057,409,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,6,PRUNE,0.8389564999961294,409,DECISION: PRUNE
79,HSF15_cooler_transformer_4f289,5,7,PRUNE,0.8256088999914937,409,DECISION: PRUNE
